ticker,name,weight,ret_pct,pts,group
CMG,CMG,0.0007351489303014849,-2.3339556170320908,-0.11767797317111336,other
CMI,CMI,0.0012274625797098746,12.454644273852033,1.0484961639916257,other
CMS,CMS,0.0003558906129150472,9.432538138817836,0.23023553792836857,other
CNC,CNC,0.00032656766923902525,4.679276898455642,0.10480432110566004,other
CNP,CNP,0.00042319955646512845,10.83258683518955,0.31441600111616064,other
COF,COF,0.0019083778633903722,-19.95665992809027,-2.6120379587788296,other
COIN,COIN,0.0006747408814391115,-30.330193152414353,-1.403587387707382,other
COO,COO,0.0002537876096782899,3.6493639035861225,0.06352063694757498,other
COP,COP,0.002079556331593548,15.504236852843501,2.211303434171469,other
COR,COR,0.0010745494359892806,7.536169677641569,0.555398017935574,other
COST,COST,0.006609107191150883,14.891673201713074,6.750151956260386,other
CPAY,CPAY,0.00037003085511259817,14.809213610155725,0.3758349757574992,other
CPB,CPB,0.0001211184500610889,-1.9908250669338878,-0.016537530642108708,other
CPRT,CPRT,0.0005284891863247041,-4.8053974178226655,-0.17417774875943073,other
CPT,CPT,0.000176416292633765,-0.8804585974628298,-0.010653072599434167,other
CRL,CRL,0.00012336807167914038,-18.44431962889226,-0.15606038467344707,other
CRM,CRM,0.002548272200197003,-30.492466266054763,-5.329244250792047,other
CRWD,CRWD,0.0014875324906718438,-14.326024602586207,-1.4615692924639918,other
CSCO,CSCO,0.004728760861286409,3.6559688924585387,1.185706226602174,other
CSGP,CSGP,0.00031507881770512133,-25.468111942690697,-0.5503553773280832,other
CSX,CSX,0.001184358394947001,15.64653753911327,1.2709505285795375,other
CTAS,CTAS,0.001209578157501429,7.464793171489603,0.6192684747182678,other
CTRA,CTRA,0.0003619155802040063,17.687969384330103,0.4390485167942199,other
CTSH,CTSH,0.00045466804519217046,-23.28284460706702,-0.7260352869309563,other
CTVA,CTVA,0.0007867152443922189,13.695393280300628,0.7389572776845611,other
CVS,CVS,0.0014916066882828046,-2.8450073057823877,-0.2910482316392833,other
CVX,CVX,0.005624707141824648,20.004767701549795,7.717216510695382,other
CZR,CZR,6.395348200364803e-05,-14.049234044878556,-0.061623179074061514,other
D,D,0.0008402640484898405,9.39398796258275,0.5413685699577373,other
DAL,DAL,0.0006592031729384988,-3.750356833843138,-0.16955833267260242,other
DASH,DASH,0.001073672865798754,-25.356020487696707,-1.8671548133043454,other
DAY,DAY,0.00016976062203704248,0.8517453383538154,0.009916855386614366,other
DD,DD,0.00032069976498714365,23.342307719231936,0.5134163425794799,other
DDOG,DDOG,0.0006158518377286407,-13.538162541630305,-0.5718251105859273,other
DE,DE,0.0027166021037019644,41.3881785045628,7.711335580464979,other
DECK,DECK,0.00025615784776580024,8.3902977878614,0.14740502800482766,other
DELL,DELL,0.001236647120591579,-4.497945141988524,-0.3814935519930501,other
DG,DG,0.00050435925885617,10.761257390191936,0.37224620069685377,other
DGX,DGX,0.0003458836584535979,18.364320917278466,0.4356444386600472,other
DHI,DHI,0.0007119503266858372,10.849172166218878,0.5297531547236796,other
DHR,DHR,0.0022486669286153637,-9.07335040498708,-1.399329767744662,other
DIS,DIS,0.0027852521303811154,-7.523469852772802,-1.4371760030464702,other
DLR,DLR,0.0009334730574978753,13.36192769205966,0.85545695538375,other
DLTR,DLTR,0.0004083835814381246,3.257638027818799,0.09124274795948543,other
DOC,DOC,0.00018252668403840274,8.060399487701208,0.10090441936893298,other
DOV,DOV,0.0004795741162665316,17.639846119691892,0.5802000800021768,other
DOW,DOW,0.00033252213718351414,25.751956663028007,0.5872973657381478,other
DPZ,DPZ,0.00020457699106572538,-6.682659308998728,-0.093763403722071,other
DRI,DRI,0.0003763551536900922,14.676173558251593,0.37882441690714136,other
DTE,DTE,0.0004572592239630195,11.230438264117272,0.35219763604343524,other
DUK,DUK,0.0015152291591298756,10.194907312740709,1.0594704738630052,other
DVA,DVA,0.00015538928616505915,33.68701760370656,0.3590135928684763,other
DVN,DVN,0.00042177068093186316,16.92632698232053,0.4896281403531608,other
DXCM,DXCM,0.0004375252245854181,11.030953166364931,0.3310117376082925,other
EA,EA,0.0007630611798125516,-1.761169237815996,-0.09216960105011293,other
EBAY,EBAY,0.000588062921554543,-2.659079803504083,-0.10724632657370231,other
ECL,ECL,0.0013031009831441305,15.207116089028027,1.3591024352840353,other
ED,ED,0.0006131900553552516,12.775265250816492,0.5372696223403407,other
EFX,EFX,0.0003584416172512955,-9.886466281733297,-0.2430450467393774,other
EG,EG,0.0002192420083717836,2.834244247001494,0.04261753264208786,other
EIX,EIX,0.00043106891525346205,22.855997144722018,0.6757314566462017,other
EL,EL,0.000626371067744542,6.8190320659672565,0.29294202471273145,other
ELV,ELV,0.0011537299892366,-2.817222579062284,-0.22292182963736523,other
EMN,EMN,0.00013340363838717752,19.707803896327512,0.1803155427946806,other
EMR,EMR,0.001242896896814414,7.5904818594193735,0.6470408607177623,other
ENPH,ENPH,9.134272518325553e-05,36.20741102430556,0.22682906026910774,other
EOG,EOG,0.0010232139214493082,16.152258351350678,1.1335141598141119,other
EPAM,EPAM,0.00011216309836466551,-33.83967097770958,-0.2603175128834095,other
EQIX,EQIX,0.001407134161740107,23.43314393325184,2.2614829810062647,other
EQR,EQR,0.00038162381251742236,2.950188404107257,0.07721691997242318,other
EQT,EQT,0.0005734905943814558,13.525249868960799,0.5319843466641556,other
ERIE,ERIE,0.00021272781162313162,-3.05512156032014,-0.044573837394227066,other
ES,ES,0.0004234556272609543,9.212466202431191,0.26755376889003435,other
ESS,ESS,0.00027085829826296176,0.4807447861500558,0.008930668836653631,other
ETN,ETN,0.0021464860316945974,10.940697756164063,1.610646911280955,other
ETR,ETR,0.0007210828028251717,12.588329136135435,0.6225589551457172,other
EVRG,EVRG,0.0002853832597526508,11.713187389325231,0.229261348452602,other
EW,EW,0.0007213310430324053,-5.174031197454587,-0.25597109289724385,other
